iteration,algorithm,threads,read_prop,value_size,txn_size,num_clients,num_servers,num_key,zipfian_constant,throughput,average_latency,read_latency,write_latency,99th_latency,95th_latency
0,READ_ATOMIC_LORA,1000,0.95,1,4,5,5,1000000,0,56767.09933081097,21.28197771706214,20.752466003969506,31.350849423894665,72.07120673992142,47.40967821213446
0,READ_ATOMIC_LORA,1000,0.95,1,8,5,5,1000000,0,17746.952912146022,34.05053663768742,33.644644889104526,41.746464339078734,34.05053663768743,59.74059750172387
0,READ_ATOMIC_LORA,1000,0.95,1,16,5,5,1000000,0,5196.009212591519,58.176076029942465,57.97747473362235,61.93109943190321,58.176076029942465,87.7506714052758
0,READ_ATOMIC_LORA,1000,0.95,1,32,5,5,1000000,0,1307.4271550200779,115.45694117167302,118.32111235536998,61.062506005267025,115.45694117167302,115.45694117167302
0,READ_ATOMIC_LORA,1000,0.95,1,64,5,5,1000000,0,245.75842317311594,307.7605044591085,318.32062254433487,107.33738241428368,307.7605044591085,307.7605044591085
0,READ_ATOMIC_LORA,1000,0.95,1,128,5,5,1000000,0,37.50961308943181,1014.480206279364,1039.8866759006519,528.8157733523644,1014.480206279364,1014.480206279364
