iteration,algorithm,threads,read_prop,value_size,txn_size,num_clients,num_servers,num_key,zipfian_constant,throughput,average_latency,read_latency,write_latency,99th_latency,95th_latency
0,READ_COMMITTED,50,0.95,1,16,5,5,1000000,0,5100.519483563371,2.948428332039905,2.947577313531884,2.9646206216830016,7.009957851623426,4.0
0,READ_COMMITTED,100,0.95,1,16,5,5,1000000,0,5437.818397433673,5.542624240089184,5.541166642748453,5.5702831310548975,34.0503603697686,7.430007185203631
0,READ_COMMITTED,250,0.95,1,16,5,5,1000000,0,5828.919724462892,12.94184923372336,12.939921982619927,12.978423581955528,64.7999975302137,18.20998840219833
0,READ_COMMITTED,500,0.95,1,16,5,5,1000000,0,5936.643747442344,25.421091789507578,25.42086686408724,25.42532469293717,84.22002002550703,40.20998819474117
0,READ_COMMITTED,750,0.95,1,16,5,5,1000000,0,6160.287432492572,36.77962720573414,36.7764473001676,36.839928852140794,36.77962720573414,58.0100524538452
0,READ_COMMITTED,1000,0.95,1,16,5,5,1000000,0,6354.482099575547,47.532248139301956,47.52730035695828,47.62654474671395,47.532248139301956,77.61995234106263
