iteration,algorithm,threads,read_prop,value_size,txn_size,num_clients,num_servers,num_key,zipfian_constant,throughput,average_latency,read_latency,write_latency,99th_latency,95th_latency
0,READ_ATOMIC_FASTOPW,1000,0.95,1,16,5,5,1000000,0,5416.556712840188,55.64695497924286,55.648115075665736,55.624079402759456,55.64695497924286,90.75014447067653
0,READ_ATOMIC_FASTOPW,1000,0.95,10,16,5,5,1000000,0,5387.594089692101,55.94784016109556,55.955208364234714,55.8075014787313,55.94784016109556,87.90779027174436
0,READ_ATOMIC_FASTOPW,1000,0.95,50,16,5,5,1000000,0,5210.471227950267,57.847758434455976,57.85767771810795,57.660040149302446,57.84775843445597,58.26028202614564
0,READ_ATOMIC_FASTOPW,1000,0.95,100,16,5,5,1000000,0,5196.253148891248,58.03053186400272,58.03462978050864,57.952963546124614,58.03053186400272,58.03053186400272
0,READ_ATOMIC_FASTOPW,1000,0.95,500,16,5,5,1000000,0,5138.3676603589465,58.565999940682524,58.50764067998604,59.674720925859404,58.56599994068254,74.2006132143395
0,READ_ATOMIC_FASTOPW,1000,0.95,1000,16,5,5,1000000,0,4701.991708133474,64.186056130788,64.08250727036861,66.15343454066138,64.186056130788,64.186056130788
