iteration,algorithm,threads,read_prop,value_size,txn_size,num_clients,num_servers,num_key,zipfian_constant,throughput,average_latency,read_latency,write_latency,99th_latency,95th_latency
0,READ_COMMITTED,1000,0.95,1,16,5,5,1000000,0,6354.482099575547,47.532248139301956,47.52730035695828,47.62654474671395,47.532248139301956,77.61995234106263
0,READ_COMMITTED,1000,0.95,1,16,10,10,1000000,0,8831.938104814133,68.40180830520819,68.3939184680726,68.5517180358635,68.40180830520819,68.40180830520819
0,READ_COMMITTED,1000,0.95,1,16,15,15,1000000,0,11287.218805941651,80.28901324613835,80.27249912481152,80.60258257893362,80.28901324613835,80.28901324613835
0,READ_COMMITTED,1000,0.95,1,16,20,20,1000000,0,13514.28809922071,89.40885340517868,89.39210141874389,89.72776183029026,89.40885340517868,89.40885340517868
0,READ_COMMITTED,1000,0.95,1,16,25,25,1000000,0,15613.343099812251,96.73236640615347,96.71025515115076,97.15157079598964,96.73236640615347,96.73236640615347
