algorithm,threads,read_prop,value_size,txn_size,num_clients,num_servers,num_key,distribution,zipfian_constant,throughput,average_latency,read_latency,write_latency,99th_latency,95th_latency
READ_ATOMIC_STAMP,1000,0.95,1,16,5,5,1000000,zipfian,0.99,0.5740328259826212,1.7400930757297983,1.7401297236322617,1.7422140430351074,1.7400930757297983,1.7400930757297983
READ_ATOMIC_STAMP,1000,0.95,1,16,10,10,1000000,zipfian,0.99,0.5947533112498894,1.68291387915472,1.682629008282013,1.691013628620102,1.68291387915472,1.68291387915472
READ_ATOMIC_STAMP,1000,0.95,1,16,15,15,1000000,zipfian,0.99,0.5981643821318606,1.6703958691910499,1.6702687195180264,1.6729337659858752,1.6703958691910499,1.6703958691910499
READ_ATOMIC_STAMP,1000,0.95,1,16,20,20,1000000,zipfian,0.99,0.623508586128649,1.6060428523602275,1.605439330543933,1.6187074544079336,1.6060428523602275,1.6060428523602275
READ_ATOMIC_STAMP,1000,0.95,1,16,25,25,1000000,zipfian,0.99,0.6204096610054803,1.613213351792032,1.6125807443863427,1.6223609184774235,1.613213351792032,1.613213351792032
