iteration,algorithm,threads,read_prop,value_size,txn_size,num_clients,num_servers,num_key,zipfian_constant,throughput,average_latency,read_latency,write_latency,99th_latency,95th_latency
0,READ_ATOMIC_CONST_ORT,1000,0.95,1,16,5,5,10,0,6111.194583082545,49.428876727397125,49.38513749266194,50.258826610304375,49.42887672739712,82.23007069371734
0,READ_ATOMIC_CONST_ORT,1000,0.95,1,16,5,5,100,0,5730.323510739977,52.611892016668854,52.606098424756695,52.72186730033591,52.611892016668854,83.41999135490767
0,READ_ATOMIC_CONST_ORT,1000,0.95,1,16,5,5,1000,0,5560.367661449582,54.326651401832535,54.320115668620346,54.45063969134402,54.32665140183254,85.83005959168298
0,READ_ATOMIC_CONST_ORT,1000,0.95,1,16,5,5,10000,0,5464.0717053921435,55.27158662419049,55.264752243153886,55.40125296577562,55.27158662419049,86.02002012119878
0,READ_ATOMIC_CONST_ORT,1000,0.95,1,16,5,5,100000,0,5511.4249461697755,54.717254821032405,54.705948573202214,54.93271298065149,54.717254821032405,86.21998254859139
0,READ_ATOMIC_CONST_ORT,1000,0.95,1,16,5,5,1000000,0,5592.229705042711,53.935125824115026,53.92717030209447,54.08653315439524,53.935125824115026,87.63996660502423
