iteration,algorithm,threads,read_prop,value_size,txn_size,num_clients,num_servers,num_key,zipfian_constant,throughput,average_latency,read_latency,write_latency,99th_latency,95th_latency
0,READ_ATOMIC_NOC,1000,0.95,1,16,5,5,10,0,5366.510251167965,56.3634344151712,51.76388309703016,143.6087068831269,56.3634344151712,84.51545832448413
0,READ_ATOMIC_NOC,1000,0.95,1,16,5,5,100,0,4926.557062803584,61.33809443808824,56.441516493668644,154.5866875210529,61.33809443808824,90.94204948402422
0,READ_ATOMIC_NOC,1000,0.95,1,16,5,5,1000,0,4831.060291608821,62.602091602296056,57.60852389476628,157.7986013506211,62.602091602296056,93.56921997215171
0,READ_ATOMIC_NOC,1000,0.95,1,16,5,5,10000,0,4759.061403219244,63.62489133070187,58.49938884749395,161.29635591164975,63.62489133070187,92.60471298146595
0,READ_ATOMIC_NOC,1000,0.95,1,16,5,5,100000,0,4868.996586151893,62.09896936573771,57.08280697000167,157.29649936510526,62.09896936573771,92.98850635426504
0,READ_ATOMIC_NOC,1000,0.95,1,16,5,5,1000000,0,4902.051017724122,61.657598519595446,56.68341934193366,155.88244354433382,61.657598519595446,91.40383959084745
