algorithm,threads,read_prop,value_size,txn_size,num_clients,num_servers,num_key,distribution,zipfian_constant,throughput,average_latency,read_latency,write_latency,99th_latency,95th_latency
READ_ATOMIC_FASTOPW,1000,0.95,1,16,5,5,1000000,zipfian,0.99,1.008357163496875,0.9941118743866536,0.9987325728770595,0.912307890998321,0.9941118743866536,0.9941118743866536
READ_ATOMIC_FASTOPW,1000,0.95,1,16,10,10,1000000,zipfian,0.99,1.0148076660661278,0.984732824427481,0.9964028776978419,0.8054888507718697,0.984732824427481,0.984732824427481
READ_ATOMIC_FASTOPW,1000,0.95,1,16,15,15,1000000,zipfian,0.99,0.9801724334998335,1.0219876868953386,1.0393599045820494,0.7764357169321972,1.0219876868953386,1.0219876868953386
READ_ATOMIC_FASTOPW,1000,0.95,1,16,20,20,1000000,zipfian,0.99,0.9496126640187924,1.0529655415528334,1.0734818541142652,0.7714100486223663,1.0529655415528334,1.0529655415528334
READ_ATOMIC_FASTOPW,1000,0.95,1,16,25,25,1000000,zipfian,0.99,0.9702422208893395,1.0294536817102138,1.0519333441190746,0.732682210805623,1.0294536817102138,1.0294536817102138
