algorithm,threads,read_prop,value_size,txn_size,num_clients,num_servers,num_key,distribution,zipfian_constant,throughput,average_latency,read_latency,write_latency,99th_latency,95th_latency
READ_ATOMIC_LORA,1000,0.0,1,16,5,5,1000000,zipfian,0.99,0.8879150481934134,1.1191119965846021,0,1.1191119965846021,1.1191119965846021,1.1191119965846021
READ_ATOMIC_LORA,1000,0.3,1,16,5,5,1000000,zipfian,0.99,0.8792630093726802,1.1482331621866504,1.1130408472012103,1.1632665379043938,1.1482331621866504,1.1482331621866504
READ_ATOMIC_LORA,1000,0.5,1,16,5,5,1000000,zipfian,0.99,0.8852503810263985,1.0681228668941978,1.0549774065452553,1.080979925144607,1.0681228668941978,1.0681228668941978
READ_ATOMIC_LORA,1000,0.7,1,16,5,5,1000000,zipfian,0.99,1.1186357109837726,0.8996730839084635,0.8863454690792819,0.9307390736169594,0.8996730839084635,0.8996730839084635
READ_ATOMIC_LORA,1000,0.95,1,16,5,5,1000000,zipfian,0.99,1.0145500559757223,0.9861776378814836,0.980432402846196,1.0968848634554687,0.9861776378814836,0.9861776378814836
